Timestamp,Account_ID,Status,Message,Google_Place_ID,Title,Address,Google_Type__c,Google_Rating__c,Google_Reviews__c,Google_Price__c,Google_URL__c
2026-01-12 12:00:01,001W5000000lrH4IAI,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJa55lsEscx0cR3pe_DVzsjW0,Big Boys,"Loopkantstraat 23a, 5405 NB Uden, Netherlands",Caterer,4.9,130,$$,http://bigboys.nl/
2026-01-12 12:00:01,001W5000000lrKNIAY,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lrKNIAY. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:01,001W5000000ls5FIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000ls5FIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:01,001W5000000lrkSIAQ,SKIPPED_SANITY_CHECK,Best match: 56% < 80%,ChIJm3bsfKnFw0cRAOytIKs0ofo,Le Clubhouse Drohme,"Chau. de la Hulpe 53A, 1180 Bruxelles, Belgium",Restaurant,4.7,16,€30–40,https://www.drohme.be/
2026-01-12 12:00:02,001W5000000ls6nIAA,SKIPPED_SANITY_CHECK,Best match: 68% < 80%,ChIJ7y2dRNdwwUcR6v9H5GBYTIA,Le Comptoir de l'incontournable,,Caterer,4.1,77,$$,
2026-01-12 12:00:02,001W5000000ltE8IAI,SKIPPED_SANITY_CHECK,Best match: 26% < 80%,ChIJp9U6aBDFw0cR21Bfjt6a4xg,Le Relais Saint-Job,"Pl. de Saint-Job 1, 1180 Uccle, Belgium",French restaurant,4.2,1103,$$,http://relaisstjob.be/
2026-01-12 12:00:02,001W5000000ls8IIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000ls8IIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lu76IAA,SKIPPED_SANITY_CHECK,Best match: 71% < 80%,ChIJGZjHxwDixUcRemNZomScyGQ,Restaurant Il Re di Puglia,"Cornelis Krusemanstraat 11, 1075 NB Amsterdam, Netherlands",Restaurant,4.6,388,€20–40,https://www.ilredipuglia.nl/
2026-01-12 12:00:02,001W5000000lsY9IAI,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lsY9IAI. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lutKIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lutKIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lutMIAQ,SKIPPED_SANITY_CHECK,Best match: 43% < 80%,ChIJr6G5pPIJxkcRjUSt9WUsXnA,Lois Galería Uno,"Gerard Doustraat 74, 1072 VV Amsterdam, Netherlands",Fashion accessories store,3.3,42,,http://loisjeanstore.com/
2026-01-12 12:00:02,001W5000000lsRxIAI,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lsRxIAI. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lutPIAQ,SKIPPED_SANITY_CHECK,Best match: 65% < 80%,ChIJq85ulMjpxUcR7QH52MaI-yo,Boter Kaas en Olijven,"Hoofdstraat 117, 2181 EC Hillegom, Netherlands","Cold cut store, Caterer, Cheese shop, Restaurant, Sandwich shop, Wine bar, Wine store",4.6,462,,http://www.boterkaasenolijven.nl/
2026-01-12 12:00:02,001W5000000lw3xIAA,SKIPPED_SANITY_CHECK,Best match: 60% < 80%,ChIJ4X_W62B9g44RnhayKxzlUFQ,Omundo,"Magdalenaweg, Willemstad, Curaçao",Restaurant,4.3,412,$$,http://www.omundo.cw/
2026-01-12 12:00:02,001W5000000lw2LIAQ,SKIPPED_SANITY_CHECK,Best match: 39% < 80%,ChIJ8fbAMUD3w0cRFXx5Gpy9PJQ,Resengo,"Junostraat 21/bus 2, 2600 Antwerpen, Belgium","Software company, Software training institute",3.2,65,,https://pro.resengo.com/?UTM_source=GMB_listing&UTM_medium=organic
2026-01-12 12:00:02,001W5000000lwgpIAA,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lwgpIAA. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lwgwIAA,SKIPPED_SANITY_CHECK,Best match: 73% < 80%,ChIJBxeqOAD9EYwR1a4PdgNEf_k,Bobbies Beach Club by Golden Rock Dive & Nature Resort,"F2RX+23, Oranjestad, Caribbean Netherlands",Restaurant,,,,
2026-01-12 12:00:02,001W5000000lxrFIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lxrFIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:02,001W5000000lyQcIAI,SKIPPED_SANITY_CHECK,Best match: 65% < 80%,ChIJtVvosEiRwEcRf9_xdDR3DzI,Restaurant Buitenlust,"Camerig 11, 6294 NB Vijlen, Netherlands",Restaurant,4.4,2011,$$,http://www.buitenlust.nu/
2026-01-12 12:00:03,001W5000000lzOFIAY,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000lzOFIAY. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:03,001W5000000lzbPIAQ,SKIPPED_SANITY_CHECK,Best match: 56% < 80%,ChIJVWJPJUHhxUcR4eHuJtj8zMc,Restaurant Wils,"Stadionplein 26, 1076 CM Amsterdam, Netherlands",Restaurant,4.5,350,€100+,http://www.restaurantwils.nl/
2026-01-12 12:00:03,001W5000000lzbSIAQ,SKIPPED_SANITY_CHECK,Best match: 46% < 80%,ChIJmeNu35RpxkcR4-00__VKtpY,Champions Lounge Johan Cruyff ArenA,"Johan Cruijff Boulevard 1, 1101 AX Amsterdam, Netherlands",Lounge,4.3,41,,http://www.championslounge.nl/
2026-01-12 12:00:03,001W5000000lzrdIAA,SKIPPED_SANITY_CHECK,Best match: 24% < 80%,ChIJtUNo22mBxkcRYsxMQgDXPtc,La Paloma Blanca,"Kerkweg 29, 2974 BH Brandwijk, Netherlands",Diner,4.8,44,€10–20,http://lapalomablanca.nl/
2026-01-12 12:00:03,001W5000000lzrVIAQ,SKIPPED_SANITY_CHECK,Best match: 57% < 80%,ChIJVbDx--gJxkcRYGYKHtLcacI,Rancho Leidseplein,"Korte Leidsedwarsstraat 71, 1017 PW Amsterdam, Netherlands",Meat dish restaurant,4.2,986,€20–40,http://www.rancho.nl/
2026-01-12 12:00:03,001W5000000m01BIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m01BIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:03,001W5000000m0CMIAY,SKIPPED_SANITY_CHECK,Best match: 31% < 80%,ChIJ5XgRDrSWw0cRFQVLmsRkNbs,Koning Albertstraat,"9200 Dendermonde, Belgium",,,,,
2026-01-12 12:00:03,001W5000000m0UHIAY,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m0UHIAY. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:03,001W5000000m0cEIAQ,SKIPPED_SANITY_CHECK,Best match: 42% < 80%,ChIJd4VkZRMJxkcRjRqlasNjT44,Rasoi,"Maasstraat 10, 1078 HJ Amsterdam, Netherlands","Indian restaurant, Modern Indian restaurant, North Indian restaurant",4.8,2337,€20–40,http://www.rasoiamsterdam.nl/
2026-01-12 12:00:04,001W5000000m0NkIAI,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJIXbr1WvPw0cRqJKPq65j-KQ,Muselet,"Pastoor Bolsstraat 16, 1652 Beersel, Belgium",Restaurant,4.8,126,,https://www.muselet-alsemberg.be/
2026-01-12 12:00:04,001W5000000m0UJIAY,SKIPPED_SANITY_CHECK,Best match: 60% < 80%,ChIJPb-hLXe9xEcRCm6Trflg1js,Eetcafé-Bar De Babbel,"Langstraat 1, 4374 AN Zoutelande, Netherlands","Restaurant, Breakfast restaurant, Cafe, Diner, Lunch restaurant",4.3,2380,€10–30,https://www.eetcafedebabbel.nl/
2026-01-12 12:00:04,001W5000000m1bdIAA,NO_RESULT,No SERP results found,,,,,,,,
2026-01-12 12:00:04,001W5000000m0u1IAA,SKIPPED_SANITY_CHECK,Best match: 26% < 80%,ChIJM-ACbJYExkcR5kwz0EwTOiY,De Lunch,"Haven 96, 1131 EV Volendam, Netherlands",Restaurant,4.3,3564,€20–30,http://www.delunchvolendam.nl/
2026-01-12 12:00:04,001W5000000m1dHIAQ,SKIPPED_SANITY_CHECK,Best match: 42% < 80%,ChIJIUWpIepAmYARXBwWZZVzPFU,The Stone House Café,"1907 S Arlington Ave, Reno, NV 89509",Restaurant,4.4,2340,$20–30,https://www.stonehousecafereno.com/
2026-01-12 12:00:04,001W5000000m3yGIAQ,SKIPPED_SANITY_CHECK,Best match: 24% < 80%,ChIJuc8XN61nzB0RBcFWjSawupY,Den Anker,"Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Belgian restaurant,4.4,5093,$$,
2026-01-12 12:00:04,001W5000000m3NFIAY,SKIPPED_SANITY_CHECK,Best match: 43% < 80%,ChIJT6INMBZ3w0cRq_EKrqFzRAw,What The Food,"Lange Violettestraat 42, 9000 Gent, Belgium",Caterer,5,83,,http://www.whatthefood.gent/
2026-01-12 12:00:04,001W5000000m3q5IAA,SKIPPED_SANITY_CHECK,Best match: 30% < 80%,ChIJzzAC0FPcw0cRAL9Oq4AbmIg,Ristorante Pizzeria Mercato,"Stationsstraat 35, 1930 Zaventem, Belgium",Italian restaurant,4.4,1378,€20–40,http://www.ristorantemercato.be/
2026-01-12 12:00:04,001W5000000m4mIIAQ,SKIPPED_SANITY_CHECK,Best match: 38% < 80%,ChIJ8fbAMUD3w0cRFXx5Gpy9PJQ,Resengo,"Junostraat 21/bus 2, 2600 Antwerpen, Belgium",Software company,3.2,65,,https://pro.resengo.com/?UTM_source=GMB_listing&UTM_medium=organic
2026-01-12 12:00:04,001W5000000m3rsIAA,SKIPPED_SANITY_CHECK,Best match: 32% < 80%,ChIJ2xHSNhwbg44RZ3ezVQsvGM0,Private chefs Bonaire,"8 Kaminda Sorobon, Kralendijk, Caribbean Netherlands",Caterer,5,22,,https://privatechefbonaire.com/
2026-01-12 12:00:04,001W5000000m49UIAQ,SKIPPED_SANITY_CHECK,Best match: 27% < 80%,ChIJP94wKNXewEcRyCDqFAXULpM,Restaurant Gusto,"Europalaan 38, 3600 Genk, Belgium",Restaurant,4.3,451,€100+,https://restaurantgusto.be/
2026-01-12 12:00:04,001W5000000m51LIAQ,SKIPPED_SANITY_CHECK,Best match: 68% < 80%,ChIJB38HyoHZx0cRVfkY6FFMA1I,Brasserie Sjiek - De Sjieke Bus,,"Caterer, Service establishment, Delivery Restaurant",4.9,81,,http://www.brasseriesjiek.nl/
2026-01-12 12:00:04,001W5000000m5DhIAI,NO_RESULT,No SERP results found,,,,,,,,
2026-01-12 12:00:05,001W5000000m5kDIAQ,SKIPPED_SANITY_CHECK,Best match: 26% < 80%,ChIJYTskiHjDw0cRJHRL1-ZCSQM,DoubleTree by Hilton Brussels City,"Rue Gineste 3, 1210 Bruxelles, Belgium",Hotel,4.4,1133,$139,https://www.hilton.com/en/hotels/brudtdi-doubletree-brussels-city/?SEO_id=GMB-EMEA-DI-BRUDTDI
2026-01-12 12:00:05,001W5000000m5VKIAY,SKIPPED_SANITY_CHECK,Best match: 17% < 80%,ChIJz4gkU1RRUkYRLCj6W-OTBGk,Hvidovrevej 73A,"2650 Hvidovre, Denmark",Building,,,,
2026-01-12 12:00:05,001W5000000m66TIAQ,SKIPPED_SANITY_CHECK,Best match: 69% < 80%,ChIJe_sbj4LDw0cRJDoTaasdDz4,"The Hoxton, Brussels","Sq. Victoria Régina 1, 1210 Bruxelles, Belgium","Hotel, Bar, Coworking space, Event venue, Restaurant",4.5,893,,https://thehoxton.com/brussels/?utm_source=google&utm_medium=local&utm_campaign=hox-brussels
2026-01-12 12:00:05,001W5000000m66VIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m66VIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:05,001W5000000m6mZIAQ,SKIPPED_SANITY_CHECK,Best match: 40% < 80%,ChIJxwS1m8WXw0cRkI3itGuFcUM,Sint-Aldegonde,"Mespelarestraat 100, 9200 Dendermonde, Belgium",Restaurant,4.8,18,€70–80,https://www.sint-aldegonde.be/
2026-01-12 12:00:05,001W5000000m6eOIAQ,SKIPPED_SANITY_CHECK,Best match: 76% < 80%,ChIJN-JE9exlxkcR_8hCJWB1tgo,Intellerts B.V.,"Europalaan 400, 3526 KS Utrecht, Netherlands",Corporate office,,,,http://intellerts.com/
2026-01-12 12:00:05,001W5000000m7SNIAY,SKIPPED_SANITY_CHECK,Best match: 74% < 80%,ChIJRy2BEJUJxkcRMVdwHVMS0r0,Waldorf Astoria Amsterdam,"Herengracht 542-556, 1017 CG Amsterdam, Netherlands",Hotel,4.8,1513,$541,https://www.hilton.com/en/hotels/amswawa-waldorf-astoria-amsterdam/?SEO_id=GMB-EMEA-WA-AMSWAWA
2026-01-12 12:00:05,001W5000000m7P7IAI,SKIPPED_SANITY_CHECK,Best match: 61% < 80%,ChIJ-dMXR0Rxw0cRBMTTIgbS-IA,A Food Affair 🇹🇭,"Hoogstraat 58, 9000 Gent, Belgium",Thai restaurant,4.7,415,$$,http://www.afoodaffair.be/
2026-01-12 12:00:05,001W5000000m6ueIAA,SKIPPED_SANITY_CHECK,Best match: 26% < 80%,ChIJBb27mIDDw0cRLFEv29XVFKM,Chez Léon,"Rue des Bouchers 18, 1000 Bruxelles, Belgium","Belgian restaurant, Brewery, Restaurant",3.9,13746,€20–30,http://www.chezleon.be/
2026-01-12 12:00:05,001W5000000m7fGIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m7fGIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:05,001W5000000m7fFIAQ,SKIPPED_SANITY_CHECK,Best match: 27% < 80%,ChIJ0QbHD35nzB0R8Wh8DQlQipc,Mozambik V & A Waterfront,"Shop 8, Quay 5, V & A Waterfront, Dock Rd, Waterfront, Cape Town, 8002, South Africa",Restaurant,4.5,1991,,https://www.mozambik.co.za/western-cape/waterfront/#
2026-01-12 12:00:05,001W5000000m7fLIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m7fLIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:06,001W5000000m8Q4IAI,SKIPPED_SANITY_CHECK,Best match: 54% < 80%,ChIJ2XM4FhbT3EcRR-2z_hCDXc8,Chup Waregem,"Wortegemseweg 10, 8790 Waregem, Belgium",Personal trainer,5,37,,http://chup.fitness/
2026-01-12 12:00:06,001W5000000m8OXIAY,SKIPPED_SANITY_CHECK,Best match: 72% < 80%,ChIJpxlVwPr2w0cR3N_QeJZ_g_8,Botanic Sanctuary Antwerp,"Leopoldstraat 26, 2000 Antwerpen, Belgium",Hotel,4.2,392,$378,https://www.botanicantwerp.be/
2026-01-12 12:00:06,001W5000000m7vgIAA,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000m7vgIAA. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:06,001W5000000m97hIAA,SKIPPED_SANITY_CHECK,Best match: 49% < 80%,ChIJrSuikskTwUcRIbK1BWGrK2Y,Studio Chelsey,"Tutsestraat 14, 3400 Landen, Belgium",Beauty salon,5,33,,https://studio-chelsey.be/
2026-01-12 12:00:06,001W5000000m7fTIAQ,SKIPPED_SANITY_CHECK,Best match: 39% < 80%,ChIJKdBrKUHvxUcRCjRxM9XTCc0,Restaurant Fris - Haarlem,"Twijnderslaan 7, 2012 BG Haarlem, Netherlands",Restaurant,4.6,447,€100+,https://restaurantfris.nl/
2026-01-12 12:00:06,001W5000000m97fIAA,SKIPPED_SANITY_CHECK,Best match: 32% < 80%,ChIJ6bU4fX_Ew0cRML3v5b5nilc,The Lobster House,"Rue des Bouchers 34, 1000 Bruxelles, Belgium",Belgian restaurant,4.8,12203,$$$,http://thelobsterhouse.be/
2026-01-12 12:00:06,001W5000000m9ApIAI,SKIPPED_SANITY_CHECK,Best match: 59% < 80%,ChIJkVf0VHouwEcRE5nvywoBkvQ,Le Saint-Gilles,"Rue Saint-Gilles 28, 6870 Saint-Hubert, Belgium",Restaurant,4.6,239,$$,https://www.facebook.com/Restaurant-Le-Saint-Gilles-306050809412688/
2026-01-12 12:00:06,001W5000000m9vaIAA,SKIPPED_SANITY_CHECK,Best match: 26% < 80%,ChIJD4cZ-3SDhI4R12DX82n7VGQ,Restaurant Haven Curaçao,"De Rouvilleweg, 1K, Curaçao",Restaurant,4.6,63,,http://www.havencuracao.com/
2026-01-12 12:00:06,001W5000000m9AtIAI,SKIPPED_SANITY_CHECK,Best match: 53% < 80%,ChIJp_BCDgVy5kcR7t7_22NqZjc,Le POPUP du Label,"14 Rue Abel, 75012 Paris, France",Bar,4.3,1669,€10–20,http://www.popup.paris/
2026-01-12 12:00:06,001W5000000mA0VIAU,SKIPPED_SANITY_CHECK,Best match: 33% < 80%,ChIJOXg8aC-6w0cRqlJxF--FCZE,Drie Egyptenbaan 11,"1755 Pajottegem, Belgium",Building,,,,
2026-01-12 12:00:06,001W5000000mANMIA2,SKIPPED_SANITY_CHECK,Best match: 31% < 80%,ChIJA0qod3U5xEcRfVhBtLkXZSc,Schippershuis,"Molendijk 2, 3281 LT Numansdorp, Netherlands",Restaurant,4.4,881,$$,https://www.schippershuis.nl/
2026-01-12 12:00:06,001W5000000mANNIA2,SKIPPED_SANITY_CHECK,Best match: 27% < 80%,ChIJkckxcvXuxkcRWnLVVU5kcb0,Lou - Op de hoek,"Korenbrugstraat 16, 5211 EG 's-Hertogenbosch, Netherlands",Restaurant,4.3,556,$$,http://www.louopdehoek.nl/
2026-01-12 12:00:06,001W5000000mAOcIAM,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000mAOcIAM. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:06,001W5000000mBEMIA2,NO_RESULT,No SERP results found,,,,,,,,
2026-01-12 12:00:07,001W5000000mBEHIA2,NO_RESULT,No SERP results found,,,,,,,,
2026-01-12 12:00:07,001W5000000mAqBIAU,SKIPPED_SANITY_CHECK,Best match: 25% < 80%,ChIJw-3gXvVHxkcRX_jLebhRi8k,Corazon Park,"Victoriameer 51, 3825 VR Amersfoort, Netherlands",Lunch restaurant,4.4,190,€10–20,https://corazonpark.nl/
2026-01-12 12:00:07,001W5000000mBEKIA2,NO_RESULT,No SERP results found,,,,,,,,
2026-01-12 12:00:07,001W5000000mBKjIAM,SKIPPED_SANITY_CHECK,Best match: 65% < 80%,ChIJc_6HP3Q5hY4RhDsQeLkAjeQ,Ever Restaurant Aruba,"Weststraat 2, Oranjestad, Aruba",Restaurant,4.9,96,,https://ever-restaurantaruba.com/
2026-01-12 12:00:07,001W5000000mB3IIAU,SKIPPED_SANITY_CHECK,Best match: 70% < 80%,ChIJQfTLXHHxxUcRyD3GYMbI_Q8,BEACHCLUB SUNSEA,"meter, Strand Zuiderbad 110 Opgang Zwaanstraat links en dan na 200, 1949 BA Wijk aan Zee, Netherlands",Beach pavillion,4.4,1096,,http://www.beachclubsunsea.nl/
2026-01-12 12:00:07,001W5000000mBKmIAM,SKIPPED_SANITY_CHECK,Best match: 42% < 80%,ChIJTdmBWPb2w0cRPqem5iZOpIg,Bella Capri 🇮🇹,"Oude Koornmarkt 36, 2000 Antwerpen, Belgium",Italian restaurant,3.9,446,€20–30,https://www.bellacapri.be/
2026-01-12 12:00:07,001W5000000mBcMIAU,SKIPPED_SANITY_CHECK,Best match: 75% < 80%,ChIJFZ4P9QTZxkcRne0pMpOvYTc,Le Cozy,"Kleine Berg 18, 5611 JV Eindhoven, Netherlands","French restaurant, Fine dining restaurant, Lunch restaurant, Restaurant",4.6,538,$$,https://lecozy.nl/
2026-01-12 12:00:08,001W5000000mCVGIA2,SKIPPED_SANITY_CHECK,Best match: 8% < 80%,ChIJjZjGUS2fVogRfrLkkjJ-3as,Yunta,"2201 South Blvd Ste 130, Charlotte, NC 28203",Peruvian restaurant,4.7,1386,$50–100,http://yuntanikkei.com/
2026-01-12 12:00:08,001W5000000mBcRIAU,SKIPPED_SANITY_CHECK,Best match: 51% < 80%,ChIJryDTOPDpwEcR6nRtOkDz2Rw,'t Proeflokaal,"Het Wilhelmus 3, 6216 GK Maastricht, Netherlands",Restaurant,3.6,151,,https://www.proeflokaalmaastricht.com/nl/reserveren
2026-01-12 12:00:08,001W5000000mCVHIA2,SKIPPED_SANITY_CHECK,Best match: 19% < 80%,ChIJCVJtplH2w0cRD6xdRSt9ktc,No worries,"Kribbestraat 20, 2000 Antwerpen, Belgium",Brunch restaurant,4.7,710,€20–30,http://noworriesantwerpen.be/
2026-01-12 12:00:08,001W5000000mCgfIAE,SKIPPED_SANITY_CHECK,Best match: 55% < 80%,ChIJDxkQ_z3ZxUcRi3degA6F8Rs,Pannenkoekenrestaurant De Suikerhoeve,"Noordenseweg 23, 2421 XW Nieuwkoop, Netherlands","Creperie, Lunch restaurant, Restaurant",4.3,285,$$,
2026-01-12 12:00:08,001W5000000mDOAIA2,SKIPPED_SANITY_CHECK,Best match: 38% < 80%,ChIJY7hEdWvvxUcRL-lYzQvDMCw,Café XO,"Grote Markt 8, 2011 RD Haarlem, Netherlands",Restaurant,3.7,880,€10–20,http://www.xo-haarlem.nl/
2026-01-12 12:00:08,001W5000000mD4dIAE,SKIPPED_SANITY_CHECK,Best match: 24% < 80%,ChIJcUPHgIz3w0cRBTsuXyGn5NM,Fine Fleur,"Lange Gasthuisstraat 41b, 2000 Antwerpen, Belgium",Fine dining restaurant,4.8,146,€100+,http://www.restaurantfinefleur.be/
2026-01-12 12:00:08,001W5000000mDCsIAM,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000mDCsIAM. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:08,001W5000000mCgiIAE,SKIPPED_SANITY_CHECK,Best match: 23% < 80%,ChIJVVK5EnPNxUcRRfpSpjEH0Mw,Lake House Rotterdam,"Bergsebosdreef 6, 2661 GN Bergschenhoek, Netherlands",Restaurant,4,1570,$$$,https://www.lakehouserotterdam.nl/
2026-01-12 12:00:08,001W5000000mDEOIA2,SKIPPED_SANITY_CHECK,Best match: 24% < 80%,ChIJOSjbpeStEmsR7gjJMS8oqWM,Chiswick Woollahra,"65 Ocean St, Woollahra NSW 2025, Australia",Restaurant,4.6,1752,$$$,https://www.chiswickwoollahra.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=Chiswick_Woollahra&utm_term=plcid_9642775095776039722
2026-01-12 12:00:08,001W5000000mDOEIA2,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJ8dUMXdrhxUcRG7tvmklLw1w,Thai Restaurant Bangkok Badhoevedorp,"Sloterweg 8-10, 1171 CR Badhoevedorp, Netherlands",Thai restaurant,3.6,100,,http://www.restaurant-bangkok.nl/
2026-01-12 12:00:08,001W5000000mDHWIA2,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000mDHWIA2. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:08,001W5000000mCgRIAU,SKIPPED_SANITY_CHECK,Best match: 17% < 80%,ChIJz7_GNc3Dw0cR1AnRKyAlO2c,La Ruche Steak & Ribs - Atomium,"Av. de l'Atomium 6, 1020 Bruxelles, Belgium",Restaurant,4.2,1704,,http://www.larucherestaurant.com/be
2026-01-12 12:00:08,001W5000000mDWGIA2,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000000mDWGIA2. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 12:00:08,001W5000000mEIvIAM,SKIPPED_SANITY_CHECK,Best match: 74% < 80%,ChIJlxAWcp7cw0cR14GGp6RRlCE,Le Casino,"Bd de la Woluwe 70, 1200 Bruxelles, Belgium","Restaurant, Brasserie",4.2,585,€20–30,https://www.brasserie-lecasino.be/
2026-01-12 12:00:08,001W5000000mFL8IAM,SKIPPED_SANITY_CHECK,Best match: 47% < 80%,ChIJ7ZYJCVbO3EcRWhiwTo-lGrk,In 't Klein Stadhuis,"Grote Markt 32, 8900 Ieper, Belgium",Belgian restaurant,4.5,1754,€20–40,http://www.inhetkleinstadhuis.be/
2026-01-12 12:00:08,001W5000000mEaHIAU,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJs6CE1TiLw0cRsA-3aeUvRys,REV.training Performance and Recovery,"Albert Panisstraat 91a, 9120 Beveren-Kruibeke-Zwijndrecht, Belgium",Physical therapy clinic,5,16,,http://www.rev-training.com/
2026-01-12 12:00:08,001W5000000mFT6IAM,SKIPPED_SANITY_CHECK,Best match: 56% < 80%,ChIJGetg_1n2w0cRaZVvw6n5szc,Otomat Antwerpen,"Van Schoonbekeplein 11, 2000 Antwerpen, Belgium","Pizza restaurant, Restaurant",4.4,1959,€20–30,http://www.otomat.be/
